point_id  x_coordinate  y_coordinate height
10029223  -306001.9673   714039.4293 233.8548
10029224   543611.2362   954180.6019 -14.6108
10029225  -465631.7837   751510.9656 416.6581
10029226   -38167.1384  1146421.0997 374.1475
10029227  -204563.2541  1046062.4795 113.1216
10029228   -71568.1976   181525.9482 369.0430
10029229   123861.5591   168036.3569 218.8862
10029230  -347307.8848   756837.4641 408.4593
10029231   157182.8533    56408.1211 263.5050
10029232   785999.6286  1049960.9756 487.6304
10029233   519213.6471   365665.7019  52.1187
10029234    37550.1444  -128311.3239 179.0659
10029235  -146885.2710   701377.8870 433.4042
10029236  -158260.3817   502595.7710 -19.2349
10029237   860445.2980   736989.1220 257.7031
10029238   414483.3208   598014.8114  90.2949
10029239  -474703.1903   569482.1330 103.3002
10029240    11127.6917   935197.0295  55.6901
10029241   548866.9494   432826.7395 163.6904
10029242   178842.1869  -315839.2106 251.8841
10029243   570581.5194   -13583.4323  60.9675
10029244   597212.2546   779330.8636  53.3231
10029245   335236.7547  1387016.1136  83.0570
10029246  -304099.0645  -163495.1792 486.4217
10029247   948203.9336    -5157.1110 262.7771
10029248   511865.8635  1271244.6557 263.0374
10029249  -540924.3769   735050.9563 244.6086
10029250  -443371.3073   660490.5895  -0.2137
10029251   343708.0276   113470.1889 337.0073
10029252   383783.1263    80439.1804 288.4345
10029253   178045.2770  -416570.4406 478.4327
10029254   417489.4678  1037878.6213 111.5780
10029255  -591640.8612   598137.7278 179.7864
10029256   836527.0140   686883.5870 231.6300
10029257   104237.4198  1182568.4648 417.8717
10029258   550238.3461   704661.9619 158.2500
10029259   794721.1520     7815.0332 146.3883
10029260  -266431.4898   195525.5926  52.7454
10029261   -87776.8486   766738.1473 143.0986
10029262  -327806.6206  -261315.1659 247.1130
10029263   368655.0882   772734.4409 378.1669
10029264  -526561.7686   506134.8982 147.2444
10029265  -395994.1388  -299122.1591 413.2664
10029266   900153.0413    95438.2305 168.4194
10029267   516125.3761  -428601.9127 392.5913
10029268  -288170.4957  1250550.7197 439.2263
10029269   269992.7305   142248.2481 238.7100
10029270   -84373.4891   -24815.3977 345.3777
10029271  -299923.2836   536609.2208 181.0910
10029272   523416.2723    73295.6066  -6.0034
10029273  -480744.3284   919678.3464 402.3079
10029274   995930.8153   518614.3489 362.0885
10029275  -492503.5612   786534.9867 421.9498
10029276  -376929.1398  -319687.6239 230.2117
10029277   597589.1907   314796.3526  -0.1225
10029278   381311.4679   913402.9592 177.3437
10029279    49274.5168   202699.3570 173.8186
10029280   471302.2390   371782.9830 395.7527
10029281   460033.2654  -376480.5935 285.4398
10029282   788009.7685   556598.6601 415.5206
10029283  -253221.4160    20311.2453 299.9033
10029284   326892.6271      545.4899 306.0353
10029285    71395.1135   983678.8726   9.0075
10029286   188513.8655  1060209.0780 443.9674
10029287  -467099.3351   -15379.2347 444.3369
10029288   495271.7107  -255909.1285  75.0720
10029289   -69627.8739   817896.9829 482.7959
10029290   905223.3134   559638.5747 418.7388
10029291   102776.1313   956652.0577 343.6223
10029292   518400.1862  -142986.1519  20.7287
10029293  -415880.1925   594547.3767 114.9130
10029294   843630.3429   286909.6219 194.3847
10029295   -20227.5348   -65547.2480 198.7653
10029296   275050.7162  -303167.6594 -42.9352
10029297   384759.2021   473023.3519 138.0586
10029298   378203.6632   427431.7551 427.1491
10029299   421368.6758   687238.8131  47.6682
10029300   544075.3863   211403.1307 201.0241
10029301   381032.0052   682765.4444 220.1988
10029302   -58917.5281  1198243.4230 167.8549
10029303   567098.8688   988948.5632 404.3442
10029304  -180768.2199   428887.8649 437.1337
10029305    14873.3764  1380922.3309   4.2964
10029306  -397272.4939   541291.6318 -18.0020
10029307  -611141.1317   765743.3843 -28.3073
10029308   509013.7267   778927.2647  56.3070
10029309   345636.7990  1183348.8937 115.6500
10029310   753486.0161   450463.9877  26.6344
10029311  1017218.4542   399411.9143  55.4222
10029312  -316265.8056   478893.5477 458.6652
10029313   899285.7005   520635.6868 116.7967
10029314   122589.9491   960755.2169  24.8909
10029315  -485816.8052   618717.4599  12.3359
10029316  -681303.0358   139132.6868 452.9248
10029317   544526.2868   581226.5371 479.0787
10029318   589912.5116  1068529.4740 304.0535
10029319   107972.7014   159191.9651   1.1029
10029320   -91324.4255    94927.8823 114.6349
10029321   224298.8704  -472657.2854  84.8508
10029322   510586.0816   679401.1825 400.0210
10029323   -89994.7536   578236.7009 -19.1157
10029324   888309.1969  -108278.1900 290.5142
10029325    25798.9658  1168176.4013  19.7942
10029326  -500698.5084  1021850.6159 444.7353
10029327   -52636.3501   203128.0587  55.5646
10029328  -191284.2561   375049.4114 217.1971
10029329   347460.9744   618518.2359 492.9884
10029330   768066.0359   400908.0067 216.6299
10029331   405542.3126  1317169.8405 338.2046
10029332     6239.9949  1230436.6025 117.7023
10029333  -355683.8765   -61452.2609 160.5131
10029334   833026.6019     2511.5238   8.4609
10029335  -681872.6288   243157.1713  56.2679
10029336    28523.8837  1121512.2967 166.3965
10029337   888557.6795   890157.4810 451.4038
10029338  -267312.7485   -27318.2715 170.7077
10029339   -23381.7963   930865.6611 446.1702
10029340   602627.8881   273255.9619 137.5209
10029341  -365067.2856   590635.3344 322.3017
10029342   365251.4588   794415.0712 227.3011
10029343   510725.0892  -285590.1345 409.3401
10029344  -311114.9580  -330331.3541 320.9606
10029345    77737.3124  1149489.2212 103.6848
10029346   339001.0621   196863.5433 126.6634
10029347   964628.0912   331960.1338 474.9791
10029348   379272.9414   577887.5276 293.8900
10029349  -379502.8435  -171881.0221 111.7151
10029350   657594.4552     8960.6264 175.4851
10029351  -531815.3135   122963.4842  98.1252
10029352   901209.8101   743075.3885 -36.2270
10029353   405460.5908  1079127.4888 336.9662
10029354   190547.6605  1327147.9801 -20.4720
10029355   335259.4297  1289589.8192 404.7267
10029356   699725.8514   697198.2908 164.2638
10029357   287892.8527  -383108.1747 -34.7721
10029358   411313.8669   258871.3693 135.1749
10029359  -173172.1177   706360.1785 199.4096
10029360   500331.9731  1337493.2451 498.0571
10029361  -373095.6956   945317.6224  16.7543
10029362  -290228.8434   839682.7941 184.2979
10029363   519904.5164  1034096.9364 431.6729
10029364   621757.0528   405497.3950 318.9222
10029365   176926.6647  1261911.1537 418.6196
10029366   354354.2672  1219408.7706 152.8798
10029367   681404.2219   -77315.6649 -42.5847
10029368  -625464.6682   251530.2680 498.3309
10029369    13856.4266   220479.8129 -38.4475
10029370   362838.9125   229301.0558 369.4875
10029371   501736.5202   252965.2955  28.2848
10029372   202543.5470   133288.0394 303.1500
10029373   158437.5920  -263376.6791  92.7402
10029374   249186.8966  -439915.4005 217.4982
10029375    16899.5839    54592.1809 387.4838
10029376   128248.4204    10234.2733 469.4436
10029377   433332.2695  -195591.8811  39.6243
10029378  -269653.8868   957125.4534 497.1384
10029379  -255674.7281   477686.2370 303.7626
10029380   210440.8239   893035.9895  74.2570
10029381   636475.3809   745401.6312 421.3742
10029382  -491047.8260   787401.7041   9.3431
10029383   644972.4125   718084.7924  47.8757
10029384  -553569.0039   -68060.3208 259.2199
10029385   435604.0978   663681.2706 -24.2344
10029386   -61722.1440   221239.6745 318.6013
10029387   -90572.2327  1239222.3599 391.5459
10029388     9066.0109   935304.9539 -45.8357
10029389   114666.6819  -337271.9598   2.3889
10029390  -265914.4814   636684.3354 221.0354
10029391   473836.1933   -82535.3344 164.6505
10029392   230902.8231   -16278.6437 469.6698
10029393   477569.4839  1320959.2745 407.7669
10029394   450754.4115    67380.1946 443.1509
10029395   -85911.3478   387123.8339   4.2121
10029396  -465548.5075  -192914.2424 332.6393
10029397   523260.2430   362919.7097 438.8427
10029398  -433170.6921   583138.4387  99.3951
10029399   734578.8217  -156045.5475  94.6515
10029400  -171705.4014  1292580.1142 119.3042
10029401  -197462.9371   594437.6488 479.6277
10029402   161416.4029  1395047.8213 320.0014
10029403   158653.6701   977765.1257 373.9790
10029404   511853.7550   120868.3999 237.9674
10029405  -366832.9406   229769.1020 221.5731
10029406  -121243.2547   505928.4950 295.8098
10029407   813500.4561   -68918.2123 206.6888
10029408   441989.8676   541847.3650 102.6206
10029409   124064.4641   973006.8579 219.3884
10029410   402782.2469   366756.9900 310.7187
10029411     5078.7234  1413155.1788  93.7159
10029412  -148644.9167   291896.1132 149.1046
10029413  -494747.0033   821208.0681  78.0795
10029414  -398362.2619   747489.7296 188.0229
10029415  -620037.2237   758789.0728 126.9308
10029416  -100870.8796   433085.6403 164.2687
10029417  -126675.3448   233221.6747 486.8820
10029418  -249112.1430   224557.4944 439.2939
10029419   644947.8805  -267964.9796 374.2542
10029420  -146866.1018   452856.3631 489.1695
10029421   381046.1023  -502132.0769 411.5861
10029422    -5521.4311  -265328.0567 470.2923
10029423   -39336.0839   134949.6388 425.2412
10029424   369830.3141   996995.6634 283.0649
10029425  -436161.8977   893808.0009 299.3237
10029426   588537.4751  1094256.9262 135.7639
10029427   719626.8828   320476.9434   1.0818
10029428   228855.2915   193662.1043 290.2685
10029429   690264.2136   414728.4442  -7.8766
10029430   982438.4636   525453.2269 296.1543
10029431  -313546.5156  1056130.7256  50.5929
10029432   622100.0119   723941.2629 320.0179
10029433   730762.3457   159416.9382 203.7508
10029434  -239657.0633   713086.4955  71.7288
10029435   245958.0799    34796.4844 215.4114
10029436   696837.1599   -46211.7751 437.9689
10029437  -509702.7659   574687.3824 477.5998
10029438    10930.3066   971165.6998 146.9747
10029439   564680.6191   617456.3510 182.5302
10029440   -12821.4081  -149463.0874 236.8276
10029441  -290277.3282   375367.0329 397.4351
10029442   917478.6459   398280.2527 293.5107
10029443   392076.5155   697776.3512 373.9964
10029444  -620222.8769   501195.5443 117.4566
10029445   647940.1594   797934.7256  30.0461
10029446   686161.0808   728141.3445 435.8945
10029447   -18717.5904  -322258.5431 421.6433
10029448   876297.2273   625087.7300 140.2607
10029449    85458.7962  1294315.1864  38.3698
10029450   422683.3081   849111.0110 128.3149
10029451   480557.5197  -360548.6618 408.1203
10029452   440137.9106   459212.2253 228.6328
10029453   185795.0305  -353008.1864 101.1035
10029454   421052.5740   380693.1760 126.9530
10029455   -98683.2576   496805.0449 407.9188
10029456   296937.1106  1068293.3139 147.9914
10029457   749670.0741   -33240.5123 315.2799
10029458   860629.8181    72771.9642 343.8961
10029459   438155.2860  -131979.8699  72.2485
10029460  -430982.2868   466776.2738 159.0324
10029461  -131347.9987   154936.6888  83.7812
10029462  -353119.0593  -323899.8739 267.9093
10029463   418174.0541   350678.3172 279.2763
10029464   381095.9962   233895.2225 467.6881
10029465   815840.8044   914359.0557 -31.9433
10029466   792251.3435   103666.6571 -38.7248
10029467   -67638.6669   156908.7652 188.8492
10029468   245748.4395  1234966.3849 455.6452
10029469   529131.7775   264967.1314 179.5493
10029470   232685.4664  -144455.3425 449.3952
10029471   156648.0051  1169655.5176 395.6525
10029472   262509.8288  1029001.6258 197.3348
10029473  -207429.8681   392822.4912 306.1738
10029474   494061.7679   634476.8187 119.0437
10029475  -220043.1438   397711.3721  47.5316
10029476  -439525.0265   308889.8709 446.4316
10029477    44142.0312  -444752.3009 147.9955
10029478   167766.2986  -533132.6626 397.9156
10029479    97115.3073   109834.9675  27.5609
10029480   -37799.1829   205781.6852 393.2388
10029481  -164030.7746   683453.6516 480.5914
10029482   390964.9684   606085.2099 168.4369
10029483   342354.0428  1417598.9282 449.1948
10029484   -98796.0510   898005.9412  50.6970
10029485    61439.2813  -227737.8622 318.4441
10029486  -498219.6521   819843.9198 345.7476
10029487  -312147.5917   502859.7988 146.9219
10029488    70152.0863  1091219.7379 310.2908
10029489  -102720.5391   555601.9592  94.1354
10029490  -512148.1887   888156.6165 291.3248
10029491   394843.6656   276937.3402 249.0393
10029492   498772.2203   892594.1911 243.0626
10029493  -388616.7325  -158301.5442 445.9106
10029494  -508584.1730   237614.5003  72.9969
10029495   336137.3322   623999.9081 233.5969
10029496   747226.8756   435650.8190 432.6767
10029497  -347418.2747   962583.3438 373.3319
10029498  -533929.0523   896271.6385 388.0130
10029499   364594.0697   442294.3721 102.7477
10029500   605609.7836   717392.1160 143.9352
10029501   -74855.3441  -130677.1156 460.8350
10029502   822245.1349   769983.3099  40.7523
10029503   -46494.5114   998627.8066 335.3768
10029504  -635313.3586   432750.1240 -15.4581
10029505  -305552.5565   455580.3808 171.5381
10029506   779155.5322   864438.6181  66.4851
10029507  -656026.2611   371184.7245 126.8631
10029508   491136.2245   216096.3761  24.8299
10029509  -278783.3799    33868.9381 380.3512
10029510   827757.6262   497492.4939 375.2804
10029511  -126307.6462   286542.0141 363.4470
10029512   150607.0337  -477482.0814  72.7860
10029513   171695.7317  1150880.8942 325.3982
10029514   433636.6517   610614.7655 431.2670
10029515   930596.0480   249618.3555 -14.3951
10029516  -438461.5460   459704.4249 465.3373
10029517   367969.2740  1358608.3540 392.1539
10029518   -60367.7334  1191314.7662 279.5097
10029519   -72683.8021  1061643.4035 448.4528
10029520   212248.5885  1132478.3384 153.8993
10029521    18871.8804  1065134.1752 -19.9209
10029522    68612.4010   985986.2932 341.9332
10029523   906801.4557   188247.5660 119.1005
10029524   712126.5277   932957.7685 296.4200
10029525   421518.6189   376924.8752 373.8340
10029526   -13036.4586  1284057.0598  24.2950
10029527   465519.8462   621384.0649 288.0488
10029528    75926.5315   194556.5668 491.2966
10029529  -262871.2796   670350.0684 457.0315
10029530  -344296.7632  1200279.9663 285.8697
10029531   568419.2496   933226.9223   1.3551
10029532  -126267.6075  1018538.7318 353.1810
10029533   408470.2499  -278447.6104 396.7062
10029534  -353915.5450   327915.9656 476.3261
10029535  -483408.1420   687979.3611 374.2720
10029536  -192202.2146    78668.9194  56.6074
10029537   102843.8607   133912.6934  99.2192
10029538   493389.3735   381309.5076 226.9539
10029539  -358863.2182   853351.0694 480.1340
10029540   381775.1360   346213.8066 233.6916
10029541   494498.6412   485074.3252 172.4292
10029542  -313094.6468   363041.7564 220.2949
10029543   711973.8882   -13994.4520 154.5564
10029544  -196464.9701   129073.8252  20.1501
10029545  -102042.2119   410735.1978 -48.6470
10029546   642725.4728   804504.5548 175.6412
10029547   -87363.3596  1109382.7667  89.5196
10029548  -154649.6771  -457598.3798 121.9127
10029549   848736.9661  -154732.0714 234.9182
10029550   627088.4516   490579.0227 247.8209
10029551   716839.9956   778231.1511  96.7590
10029552  -388348.2128   466804.8168  23.9187
10029553   197043.5736  -163959.0727 121.8430
10029554  -121894.7628   251402.1182 488.7510
10029555   427486.1149   410525.5612 -12.3007
10029556   969699.7730   391114.5339 320.0819
10029557    48473.8261   -17901.3929 203.8438
10029558   -83766.0816   103674.4958 210.4096
10029559  -636625.7141   449411.0170 124.4560
10029560   270609.9061   125346.7476 257.1738
